Unnamed: 0,user_name,user_nfollower,user_total_likes,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality,vid_desc_clean,vid_hashtags_normalized,hashtag_count,vid_duration_sec,vid_existtime_hrs,post_hour,post_day
1347,nguyenbinhh.220,5512.0,14700.0,7261591045488561415,"Video này ko pr quảng cáo, chỉ là trải nghiệm cá nhân nên bạn ưng thì ghé vào giỏ hàng của mình để đặt nhé ☺️☺️ Love all 💕🫶🫶🫶",2023-07-31 02:41:57+07:00,2025-06-25 04:23:37+07:00,00:54,545.0,17.0,0,1.0,2.0,"serum9wishes, 9wishes, serumcapam, skincare, trending, xuhuong, routineskincare, goclamdep",https://www.tiktok.com/@nguyenbinhh.220/video/7261591045488561415,7.148360140897389e+18,Studying Alone on Holidays,252100.0,Reo,False,"Video ko pr quảng_cáo , trải nghiệm ưng ghé giỏ hàng Love_all","['serum9wishes', '9wishes', 'serumcapam', 'skincare', 'trending', 'xuhuong', 'routineskincare', 'goclamdep']",8,54.0,16681.694444444445,2,Monday
1348,nguyenbinhh.220,5512.0,14700.0,7261591045488561415,"Video này ko pr quảng cáo, chỉ là trải nghiệm cá nhân nên bạn ưng thì ghé vào giỏ hàng của mình để đặt nhé ☺️☺️ Love all 💕🫶🫶🫶",2023-07-31 02:41:57+07:00,2025-06-26 01:39:43+07:00,00:54,545.0,17.0,0,1.0,2.0,"serum9wishes, 9wishes, serumcapam, skincare, trending, xuhuong, routineskincare, goclamdep",https://www.tiktok.com/@nguyenbinhh.220/video/7261591045488561415,7.148360140897389e+18,Studying Alone on Holidays,252200.0,Reo,False,"Video ko pr quảng_cáo , trải nghiệm ưng ghé giỏ hàng Love_all","['serum9wishes', '9wishes', 'serumcapam', 'skincare', 'trending', 'xuhuong', 'routineskincare', 'goclamdep']",8,54.0,16702.96277777778,2,Monday
1349,nguyenbinhh.220,5512.0,14700.0,7261591045488561415,"Video này ko pr quảng cáo, chỉ là trải nghiệm cá nhân nên bạn ưng thì ghé vào giỏ hàng của mình để đặt nhé ☺️☺️ Love all 💕🫶🫶🫶",2023-07-31 02:41:57+07:00,2025-06-27 02:21:07+07:00,00:54,545.0,17.0,0,1.0,2.0,"serum9wishes, 9wishes, serumcapam, skincare, trending, xuhuong, routineskincare, goclamdep",https://www.tiktok.com/@nguyenbinhh.220/video/7261591045488561415,7.148360140897389e+18,Studying Alone on Holidays,252300.0,Reo,False,"Video ko pr quảng_cáo , trải nghiệm ưng ghé giỏ hàng Love_all","['serum9wishes', '9wishes', 'serumcapam', 'skincare', 'trending', 'xuhuong', 'routineskincare', 'goclamdep']",8,54.0,16727.652777777777,2,Monday
1350,nguyennhat.1008,64200.0,1300000.0,7315018839773695239,Thường xuyên dùng 4G mà không biết điều này là dở rồi,2023-12-22 02:09:04+07:00,2025-06-25 06:10:32+07:00,00:42,19100.0,982.0,4,4.0,5.0,"local, nhamangdidong, nhamangsieudata, mylocalvn",https://www.tiktok.com/@nguyennhat.1008/video/7315018839773695239,7.315018868752895e+18,nhạc nền - Nguyên Nhật,1.0,Nguyên Nhật,True,Thường_xuyên 4G biết_điều dở,"['local', 'nhamangdidong', 'nhamangsieudata', 'mylocalvn']",4,42.0,13228.024444444443,2,Friday
1351,nguyennhat.1008,64200.0,1300000.0,7315018839773695239,Thường xuyên dùng 4G mà không biết điều này là dở rồi,2023-12-22 02:09:04+07:00,2025-06-26 03:47:07+07:00,00:00,19200.0,982.0,4,4.0,5.0,"local, nhamangdidong, nhamangsieudata, mylocalvn",https://www.tiktok.com/@nguyennhat.1008/video/7315018839773695239,7.315018868752895e+18,nhạc nền - Nguyên Nhật,1.0,Nguyên Nhật,True,Thường_xuyên 4G biết_điều dở,"['local', 'nhamangdidong', 'nhamangsieudata', 'mylocalvn']",4,0.0,13249.634166666669,2,Friday
1352,nguyennhat.1008,64200.0,1300000.0,7315018839773695239,Thường xuyên dùng 4G mà không biết điều này là dở rồi,2023-12-22 02:09:04+07:00,2025-06-27 04:30:16+07:00,00:42,19200.0,982.0,4,4.0,5.0,"local, nhamangdidong, nhamangsieudata, mylocalvn",https://www.tiktok.com/@nguyennhat.1008/video/7315018839773695239,7.315018868752895e+18,nhạc nền - Nguyên Nhật,1.0,Nguyên Nhật,True,Thường_xuyên 4G biết_điều dở,"['local', 'nhamangdidong', 'nhamangsieudata', 'mylocalvn']",4,42.0,13274.353333333333,2,Friday
1353,nguyennhat.1008,64200.0,1300000.0,7315400185637539079,"Đừng vội cập nhật iOS 17.2, hao pin lắm",2023-12-23 02:48:53+07:00,2025-06-25 06:10:19+07:00,00:18,15000.0,87.0,21,6.0,3.0,"learnontiktok, thanhcongnghe, education, frtgr",https://www.tiktok.com/@nguyennhat.1008/video/7315400185637539079,7.315400243590958e+18,nhạc nền - Nguyên Nhật,1.0,Nguyên Nhật,True,"Đừng vội cập_nhật iOS 17.2 , hao pin lắm","['learnontiktok', 'thanhcongnghe', 'education', 'frtgr']",4,18.0,13203.357222222225,2,Saturday
1354,nguyennhat.1008,64200.0,1300000.0,7315400185637539079,"Đừng vội cập nhật iOS 17.2, hao pin lắm",2023-12-23 02:48:53+07:00,2025-06-26 03:46:55+07:00,00:00,15100.0,87.0,21,6.0,3.0,"learnontiktok, thanhcongnghe, education, frtgr",https://www.tiktok.com/@nguyennhat.1008/video/7315400185637539079,7.315400243590958e+18,nhạc nền - Nguyên Nhật,1.0,Nguyên Nhật,True,"Đừng vội cập_nhật iOS 17.2 , hao pin lắm","['learnontiktok', 'thanhcongnghe', 'education', 'frtgr']",4,0.0,13224.967222222222,2,Saturday
1355,nguyennhat.1008,64200.0,1300000.0,7315400185637539079,"Đừng vội cập nhật iOS 17.2, hao pin lắm",2023-12-23 02:48:53+07:00,2025-06-27 04:30:05+07:00,00:18,15100.0,87.0,21,6.0,3.0,"learnontiktok, thanhcongnghe, education, frtgr",https://www.tiktok.com/@nguyennhat.1008/video/7315400185637539079,7.315400243590958e+18,nhạc nền - Nguyên Nhật,1.0,Nguyên Nhật,True,"Đừng vội cập_nhật iOS 17.2 , hao pin lắm","['learnontiktok', 'thanhcongnghe', 'education', 'frtgr']",4,18.0,13249.686666666666,2,Saturday
1356,nguyennhat.1008,64200.0,1300000.0,7338421621813742855,Ae nào đang dùng ip 15 thì lên ngay ios 17.3.1 nha,2024-02-23 03:43:49+07:00,2025-06-25 06:10:07+07:00,00:37,93100.0,980.0,221,18.0,44.0,"learnontiktok, thanhcongnghe, education, thanhthoiluottet, frtgr",https://www.tiktok.com/@nguyennhat.1008/video/7338421621813742855,7.338421685302988e+18,nhạc nền - Nguyên Nhật,1.0,Nguyên Nhật,True,Ae ip 15 ios 17.3.1 nha,"['learnontiktok', 'thanhcongnghe', 'education', 'thanhthoiluottet', 'frtgr']",5,37.0,11714.438333333334,3,Friday
