user_name,user_avg_view_growth,user_avg_like_growth,user_avg_comment_growth,user_avg_share_growth,user_avg_engagement_growth,user_avg_engagement_rate_change
nguyenly_2302,184.5365932955957,0.7519587735420966,0.02476220422922727,0.0,0.7812687291609146,-0.00014807219158980133
nguyenlytd252,0.008499664644323269,-0.3382996172771945,0.0,0.0,-0.3382996172771945,-0.0198039642974228
nguyennhat.1008,4.838793958107901,-4.355080740937968,-0.005238488823523952,-0.0664990170197769,-4.64401935796265,-0.0005040929102549281
nguyenvo7997,0.4168785291507079,0.002398406233716576,0.0,0.0,0.002398406233716576,-4.1947863933895164e-05
ngxcnguyen04,58.91244788530397,1.234641971862779,0.04751936099223839,0.1821642844501298,1.5781302001000106,-0.00026546887606586513
nhabibo16,1.5505511191538817,0.0117320689304599,0.0,0.0,0.0117320689304599,-2.8188376866787946e-06
nhanphuongchixu,244.86942827898446,9.10042554758452,0.059706040246836685,0.5912989165077743,10.056986524959425,-0.0002780550064766858
nhatranbeautylife0603,0.008046182840867066,0.0,0.0,0.0,0.0,-2.9298923493988977e-06
ohnanareview,-821.0920872794768,3.688731016523482,0.06634993636491987,0.020165960612441185,3.7837043416736416,0.003797244091558516
oilinhday,11.204779694353565,0.19736079790251623,0.033762942853326545,0.010611911954914802,0.24697367080437474,-1.6101549292944223e-05
p.vzien08,23.751815653736976,1.3220028847544203,0.001166195869075072,0.008723103764829692,1.333138324814505,-0.002592331704572611
phanhnguyensvm,0.21113384726778434,0.0,0.0,0.0,0.0,-6.351153399110641e-07
phongka173,0.5730567438638215,0.0011768090169722114,0.0,0.0,0.0011768090169722114,-0.0015240726036488093
phongsubi98,11.138649851167255,0.043631261254520694,0.01152086926302737,0.021702761351558734,0.08365615640051227,-5.18422283958357e-05
phthuy3011,0.37986518969663413,-0.001040113719099954,0.0,0.0,-0.001040113719099954,-2.4907658583380044e-07
phukiengiare64,21.50830237038656,0.005010298947837203,0.01002004008016033,0.0,0.015030339027997533,-6.468889729620228e-06
plin_minnie13,4.733729673606916,0.13264347163516013,0.018100677050105707,0.004699876657986027,0.16249550467669086,-0.0054130488377768194
ptahyew,0.5084795228315291,0.004176894046518047,0.0,0.0,0.0027845673138447596,-5.388985551655499e-06
quynh.chia.se,14.25462291532852,0.05980989532763069,0.003674319230751804,0.010474058872208515,0.080849394303133,-2.4714526446855382e-05
quynhmaioanh,25.426111940964418,-0.4736592106277396,0.04268134826163047,0.002062080067677983,-0.4208744922698262,-0.00014962366197399584
quynhquynhreview2329,101.42003455464442,1.9670879347408152,0.0010456240632951087,0.0010456483600748225,1.969179207164185,4.9697474847322225e-05
rosean_24,1.3294027794233696,0.013477398143466435,0.0,0.0,0.015959968432300242,7.643729622241342e-05
sankii220502,0.27020479651102736,0.0026242037270569236,0.0,0.0,0.0026242037270569236,-4.5624906128824645e-06
saovaynghi,56.9621071611247,-0.34060129665896943,0.004040404054146471,0.003030677191035281,-0.3036006617791325,-6.173066883590083e-05
sara12102016,0.6765560041297843,0.0,0.0,0.0,0.0012856224555388906,-2.5770011294833892e-06
sssssoulna,8.201644795246542,0.2118181640125197,0.0,0.05665703115021035,0.31158343230375984,-2.345262996911989e-05
susuunbox,16.289763350370897,0.13469480599109082,0.04114739659290001,0.017253511674215342,0.21251775235960046,-0.016315715600942443
tamesamsim,-70.82308406812854,-0.08697591436217635,-0.005957108816521044,0.0,-0.09412453958190653,0.003751260167618749
taplamreview00,0.4022183469861943,0.006615537585826631,0.011503158243887876,0.0,0.019396832590347895,-0.0012122472660449106
tasee_tasee,0.0046510426087181134,0.0,0.0,0.0,0.0,-4.622207959409086e-07
teoemthonha,156.03923806228573,1.442278946976399,0.13426964896128796,0.2478778766484297,2.271054846414323,-2.3868439524999146e-06
thaison0420,304.6537078981238,-0.9859811248284419,0.0,0.0009604815214027292,-0.979112029861661,-0.0007028493342233689
thanh.pahn,0.1943552725336016,0.0,0.0,0.0,0.0,-7.135427637719893e-06
thanhha160822,9.185296328407361,0.00667019092343685,0.0,0.0011403498213135236,0.007810540744750375,-0.0006460621575927815
thanhmai081218,29.69842109659989,0.37091698922335725,0.01049930004666356,0.0,0.3814162892700208,-7.749300997423753e-06
thanhnamlx93,31.998053521518848,0.33550217334057636,0.010772066211456247,0.047394953445344445,0.4425891353535564,-3.732133604765187e-05
thaotien_family24,188.32788788762244,4.6572211353999275,0.2572096648480122,0.0010100783371865952,4.915440878585125,-0.007166737053186298
thetrinh_review,2.0937354847865786,0.008142280734798196,0.002480261256069125,0.0,0.01425317596224319,-6.359654668571301e-06
thuminhkt,-225.29902142488837,-0.23203138845276242,0.0,0.0,-0.23203138845276242,0.2047928287756556
thutiensinh68,3.2373770835432687,0.016535100579395366,0.0035367987679796493,0.0011485305190081815,0.027236511762311115,4.2190698660177523e-05
thuyjenjenletsgo,-212.17683970702842,0.0,0.001438503955885879,0.004032554051252961,0.005756942314701788,0.001006650318978902
tienmynee,0.3716021230489962,0.0,0.0217420188672408,0.0,0.0217420188672408,4.16431710304367e-06
tieubachtho199,2.8699980107877963,0.04019305040742722,0.01905016934664018,0.0,0.06530611669774541,-0.0006170493426244914
tieuyen5592,2.935281395977214,0.06960833611141201,0.001543712800809594,0.001543712800809594,0.07641012383887144,-0.00010309499148355029
tintinn078,0.033399678237909,0.0,0.0,0.0,0.0,-5.13723375010292e-06
tolatramyday,1.991977128412583,0.1479495749280291,0.005918166716520609,0.017832430753122117,0.1909338587149882,-0.0002306849247260764
tom.chutrue,13.856240349197526,0.06943900990597984,0.008160250288697633,0.0034180099587680216,0.08813054045762536,-0.0004152045071567462
tramtram_95,609.9385712977758,4.298026915204166,0.061177349733035624,0.0024287728679281326,4.405350359549985,-0.00020160030619152024
trang.pham.1703,0.10323705522035379,0.0,0.0,0.0,0.0,-3.5002606577084115e-07
trangdaisy_review,78.57702243308583,2.295573500881994,0.1372195334440252,0.15629639747496418,2.616127539473463,0.000565818297877511
trucdao14.09,0.08048598442885327,0.0,0.0,0.0,0.0,-7.661928419693353e-05
truong.ngoclan9x,360.792825356993,0.053793321554277,0.016345628916499957,0.0,0.06894814350058683,-0.000352325397834243
tuanngocday,117.35493893474661,4.325256078906467,0.08342592468959584,0.14075924490070596,4.829061911235341,-0.00011584942946468405
tuannguyen170221,0.6464875784348916,0.004591177947746458,0.0,0.0,0.002295991463471416,-7.696602138544084e-05
tuhuyen2681,-100.40608855144296,-0.10630210967874269,0.05909345770980523,0.009210696659195983,0.014493816982638208,0.0002131153197951812
tunauan68,350.2799693136226,12.573971635194447,0.7084565316958701,2.164907197541398,16.29894024445446,-0.0006843382408170863
tuytching04,-22.073433978393034,-0.21354796559514852,0.003282515208177032,0.001539171925504079,-0.20390471304130067,0.6656176200226659
vyiiee03,0.0,0.0,0.0,0.0,0.0,0.0
vzy0501,56.21131399084852,8.484626769401785,0.04816331158385363,0.20662705025270214,9.851442123131958,-0.0001730875971214802
winnifamily,102.38505410076,1.4991538157840834,0.0,0.11955934244732966,1.6340541554419485,-0.0021142054793499205
xinhxinh2414,0.7800738661221813,0.012103008943340673,0.0024942493695091867,0.0,0.014597258312849859,-0.000129385973350928
yenncd_review,30.886196853715717,1.9283137286105583,0.020827371578562466,0.039557250956682014,2.1382297716194034,-4.882436417984072e-05
yennguyenalicia,114.28871239402892,0.5426820966381636,0.0,0.0,0.5426820966381636,-0.00040105352908806563
yenniiereview,1.0215184444946996,0.01761206018972068,0.007406629803074742,0.0052025823579974415,0.03642621068991867,-0.00026887671315794424
yenxu984,0.0,0.0011788900095621004,0.0,0.0,0.0011788900095621004,1.2503125781445956e-07
ynhien2411,91.78813524310505,-0.8148033627347402,0.0,0.0023549729178114474,-0.8112708879525506,-6.039027367155656
