Unnamed: 0,user_name,user_nfollower,user_total_likes,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality,topic
71,_khanhlinhh1804_,321.6K,14M,7506119000611474693,Biển cả gì chưa ngừi đẹppp 🌊🥥🌴,2025-05-19 18:35:18+07:00,2025-06-29 07:03:17+07:00,01:44,2121000,4293,77,101,246,"fyp, getreadywithme, makeup, sea, 3cevn, glazyglow, 3andchịem, 3cepartner",https://www.tiktok.com/@_khanhlinhh1804_/video/7506119000611474693,7.506119004047658e+18,nhạc nền - Khánh Linh,1 videos,Khánh Linh,True,['Beauty']
72,_khanhlinhh1804_,321.2K,13.9M,7506489021930016006,Em mÆ¡ ngÃ y xÆ°a ÄÃ´i taaa ð¤,2025-05-20 18:31:10+07:00,2025-06-26 13:53:13+07:00,00:14,1.4M,90.1K,327,2978,3666,,https://www.tiktok.com/@_khanhlinhh1804_/video/7506489021930016006,7.499696162270678e+18,nháº¡c ná»n - â« ð¨ ð ð ð ð  á¥«á©£,62.4K videos,â« ð¨ ð ð ð ð  á¥«á©£,False,['Beauty']
73,_khanhlinhh1804_,321.4K,13.9M,7506489021930016006,Em mơ ngày xưa đôi taaa 💤,2025-05-20 18:31:10+07:00,2025-06-28 02:18:47+07:00,00:14,1.4M,90.5K,329,2993,3681,,https://www.tiktok.com/@_khanhlinhh1804_/video/7506489021930016006,7.499696162270678e+18,nhạc nền - ♫ 𝑨 𝒏 𝒏 𝒊 𝒆  ᥫᩣ,63.2K videos,♫ 𝑨 𝒏 𝒏 𝒊 𝒆  ᥫᩣ,False,['Beauty']
74,_khanhlinhh1804_,321.6K,14M,7506489021930016006,Em mơ ngày xưa đôi taaa 💤,2025-05-20 18:31:10+07:00,2025-06-29 07:02:37+07:00,00:14,14000000,90.9K,334,3017,3697,,https://www.tiktok.com/@_khanhlinhh1804_/video/7506489021930016006,7.499696162270678e+18,nhạc nền - ♫ 𝑨 𝒏 𝒏 𝒊 𝒆  ᥫᩣ,63.8K videos,♫ 𝑨 𝒏 𝒏 𝒊 𝒆  ᥫᩣ,False,['Beauty']
75,_khanhlinhh1804_,321.2K,13.9M,7506856855675735352,Má»¹ ná»¯ an tÄ©nh ð´,2025-05-21 18:18:33+07:00,2025-06-26 13:52:58+07:00,00:00,669.7K,41.1K,119,613,2921,"mask, skincare, challenge, fyp, goclamdep, reviewlamdep, matna, gookin, maskdopamine",https://www.tiktok.com/@_khanhlinhh1804_/video/7506856855675735352,7.506856863242259e+18,nháº¡c ná»n - KhÃ¡nh Linh,1 videos,KhÃ¡nh Linh,True,['Beauty']
76,_khanhlinhh1804_,321.4K,13.9M,7506856855675735352,Mỹ nữ an tĩnh 😴,2025-05-21 18:18:33+07:00,2025-06-28 02:18:30+07:00,00:00,673.3K,41.3K,119,615,2930,"mask, skincare, challenge, fyp, goclamdep, reviewlamdep, matna, gookin, maskdopamine",https://www.tiktok.com/@_khanhlinhh1804_/video/7506856855675735352,7.506856863242259e+18,nhạc nền - Khánh Linh,1 videos,Khánh Linh,True,['Beauty']
77,_khanhlinhh1804_,321.6K,14M,7506856855675735352,Mỹ nữ an tĩnh 😴,2025-05-21 18:18:33+07:00,2025-06-29 07:01:58+07:00,00:00,6758000,41.4K,119,617,2934,"mask, skincare, challenge, fyp, goclamdep, reviewlamdep, matna, gookin, maskdopamine",https://www.tiktok.com/@_khanhlinhh1804_/video/7506856855675735352,7.506856863242259e+18,nhạc nền - Khánh Linh,1 videos,Khánh Linh,True,['Beauty']
78,_khanhlinhh1804_,321.2K,13.9M,7519840258851179794,Tráº£ lá»i,2025-06-25 18:00:47+07:00,2025-06-26 13:47:48+07:00,01:12,22.2K,1414,19,11,48,"fyp, xuhuong, makeuptutorial, makeup, goclamdep, kemchongnang, pondsvn, uvmiracle, hoptaccungunilever",https://www.tiktok.com/@_khanhlinhh1804_/video/7519840258851179794,7.519840292037217e+18,nháº¡c ná»n - KhÃ¡nh Linh,1 videos,KhÃ¡nh Linh,True,['Beauty']
79,_khanhlinhh1804_,321.4K,13.9M,7519840258851179794,Trả lời,2025-06-25 18:00:47+07:00,2025-06-28 02:12:50+07:00,01:12,46.1K,3122,21,26,139,"fyp, xuhuong, makeuptutorial, makeup, goclamdep, kemchongnang, pondsvn, uvmiracle, hoptaccungunilever",https://www.tiktok.com/@_khanhlinhh1804_/video/7519840258851179794,7.519840292037217e+18,nhạc nền - Khánh Linh,1 videos,Khánh Linh,True,['Beauty']
80,_khanhlinhh1804_,321.6K,14M,7519840258851179794,Trả lời,2025-06-25 18:00:47+07:00,2025-06-29 06:49:19+07:00,01:12,1000000,7288,25,77,312,"fyp, xuhuong, makeuptutorial, makeup, goclamdep, kemchongnang, pondsvn, uvmiracle, hoptaccungunilever",https://www.tiktok.com/@_khanhlinhh1804_/video/7519840258851179794,7.519840292037217e+18,nhạc nền - Khánh Linh,1 videos,Khánh Linh,True,['Beauty']
81,_khanhlinhh1804_,321.2K,13.9M,7519883088218836242,Cuá»i cÃ¹ng ngÃ y nÃ y cÅ©ng tá»iiii ð´ð¥¥,2025-06-25 20:46:59+07:00,2025-06-26 13:47:35+07:00,01:05,16.3K,963,14,14,20,"fyp, quynhon, phuyen, summer, whisperkoala, bangvesinhquan, bangquan, whisper",https://www.tiktok.com/@_khanhlinhh1804_/video/7519883088218836242,7.519883120503934e+18,nháº¡c ná»n - KhÃ¡nh Linh,1 videos,KhÃ¡nh Linh,True,['Beauty']
82,_khanhlinhh1804_,321.4K,13.9M,7519883088218836242,Cuối cùng ngày này cũng tớiiii 🌴🥥,2025-06-25 20:46:59+07:00,2025-06-28 02:12:33+07:00,01:05,28.2K,1884,27,24,57,"fyp, quynhon, phuyen, summer, whisperkoala, bangvesinhquan, bangquan, whisper",https://www.tiktok.com/@_khanhlinhh1804_/video/7519883088218836242,7.519883120503934e+18,nhạc nền - Khánh Linh,1 videos,Khánh Linh,True,['Beauty']
83,_khanhlinhh1804_,321.6K,14M,7519883088218836242,Cuối cùng ngày này cũng tớiiii 🌴🥥,2025-06-25 20:46:59+07:00,2025-06-29 06:48:39+07:00,01:05,372000,2097,28,25,64,"fyp, quynhon, phuyen, summer, whisperkoala, bangvesinhquan, bangquan, whisper",https://www.tiktok.com/@_khanhlinhh1804_/video/7519883088218836242,7.519883120503934e+18,nhạc nền - Khánh Linh,1 videos,Khánh Linh,True,['Beauty']
84,_meowmeow18_,440K,4.5M,7506481270524775688,Chăm cô ấy mỗi ngày nha,2025-05-20 18:01:05+07:00,2025-06-24 22:55:41+07:00,00:00,114.4K,10.1K,117,596,680,"lactobact_intima, lactobactintima, menvisinhphunutuduc",https://www.tiktok.com/@_meowmeow18_/video/7506481270524775688,7.136445672676411e+18,Cute,13.7M videos,Aurel Surya Lie,False,['health']
85,_meowmeow18_,440K,4.5M,7506481270524775688,Chăm cô ấy mỗi ngày nha,2025-05-20 18:01:05+07:00,2025-06-25 20:29:47+07:00,00:00,114.4K,10.1K,117,596,680,"lactobact_intima, lactobactintima, menvisinhphunutuduc",https://www.tiktok.com/@_meowmeow18_/video/7506481270524775688,7.136445672676411e+18,Cute,13.7M videos,Aurel Surya Lie,False,['health']
86,_meowmeow18_,439.9K,4.5M,7506481270524775688,Chăm cô ấy mỗi ngày nha,2025-05-20 18:01:05+07:00,2025-06-26 21:12:33+07:00,00:00,114.4K,10.1K,117,596,680,"lactobact_intima, lactobactintima, menvisinhphunutuduc",https://www.tiktok.com/@_meowmeow18_/video/7506481270524775688,7.136445672676411e+18,Cute,13.7M videos,Aurel Surya Lie,False,['health']
87,_meowmeow18_,440K,4.5M,7506549328975056136,"Giờ tui mới biết, tẩy trang đúng cách cho da body là da sáng, mịn vậy luôn",2025-05-20 22:25:11+07:00,2025-06-24 22:55:26+07:00,00:00,119.6K,4498,121,421,602,"ôlivnatural, dautamoliv, dautamsangda, nhuhoasachsau",https://www.tiktok.com/@_meowmeow18_/video/7506549328975056136,7.136445672676411e+18,Cute,13.7M videos,Aurel Surya Lie,False,['health']
88,_meowmeow18_,440K,4.5M,7506549328975056136,"Giờ tui mới biết, tẩy trang đúng cách cho da body là da sáng, mịn vậy luôn",2025-05-20 22:25:11+07:00,2025-06-25 20:29:30+07:00,00:00,119.6K,4498,121,421,602,"ôlivnatural, dautamoliv, dautamsangda, nhuhoasachsau",https://www.tiktok.com/@_meowmeow18_/video/7506549328975056136,7.136445672676411e+18,Cute,13.7M videos,Aurel Surya Lie,False,['health']
89,_meowmeow18_,439.9K,4.5M,7506549328975056136,"Giờ tui mới biết, tẩy trang đúng cách cho da body là da sáng, mịn vậy luôn",2025-05-20 22:25:11+07:00,2025-06-26 21:12:16+07:00,00:00,119.6K,4498,121,421,602,"ôlivnatural, dautamoliv, dautamsangda, nhuhoasachsau",https://www.tiktok.com/@_meowmeow18_/video/7506549328975056136,7.136445672676411e+18,Cute,13.7M videos,Aurel Surya Lie,False,['health']
90,_meowmeow18_,440K,4.5M,7519378429737733394,Măm măn cả nhà ơi,2025-06-24 12:08:39+07:00,2025-06-24 22:51:06+07:00,01:03,12.6K,2996,0,90,416,"dookkivietnam, dookkibuffettopokki, dookki, dookkinew, 139k, haisanhanquoc, newmenu, vem",https://www.tiktok.com/@_meowmeow18_/video/7519378429737733394,7.390826647908911e+18,So Cute,527.4K videos,,False,['health']
91,_meowmeow18_,440K,4.5M,7519378429737733394,Măm măn cả nhà ơi,2025-06-24 12:08:39+07:00,2025-06-25 20:24:45+07:00,00:00,15.3K,3055,46,171,439,"dookkivietnam, dookkibuffettopokki, dookki, dookkinew, 139k, haisanhanquoc, newmenu, vem",https://www.tiktok.com/@_meowmeow18_/video/7519378429737733394,7.390826647908911e+18,So Cute,528.8K videos,,False,['health']
92,_meowmeow18_,439.9K,4.5M,7519378429737733394,Măm măn cả nhà ơi,2025-06-24 12:08:39+07:00,2025-06-26 21:07:33+07:00,01:03,122.7K,3061,46,181,586,"dookkivietnam, dookkibuffettopokki, dookki, dookkinew, 139k, haisanhanquoc, newmenu, vem",https://www.tiktok.com/@_meowmeow18_/video/7519378429737733394,7.390826647908911e+18,So Cute,530.5K videos,,False,['health']
93,_milourking,56.7K,2M,7515288137099169044,Táº£n máº¡n vá» gá»i Äáº§u.,2025-06-13 11:36:14+07:00,2025-06-26 12:53:21+07:00,01:31,82.3K,2288,60,57,93,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515288137099169044,7.515288213863288e+18,nháº¡c ná»n - TÃ¹ng LÃ¢m ð¥,1 videos,TÃ¹ng LÃ¢m ð¥,True,['Beauty']
94,_milourking,56.8K,2M,7515288137099169044,Tản mạn về gội đầu.,2025-06-13 11:36:14+07:00,2025-06-28 01:02:31+07:00,01:31,83.4K,2318,61,57,95,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515288137099169044,7.515288213863288e+18,nhạc nền - Tùng Lâm 🥀,1 videos,Tùng Lâm 🥀,True,['Beauty']
95,_milourking,57K,2M,7515288137099169044,Tản mạn về gội đầu.,2025-06-13 11:36:14+07:00,2025-06-29 05:56:20+07:00,01:31,84.5K,2339,61,57,94,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515288137099169044,7.515288213863288e+18,nhạc nền - Tùng Lâm 🥀,1 videos,Tùng Lâm 🥀,True,['Beauty']
96,_milourking,56.7K,2M,7515333327289715988,SÃ¡p x Bá»t táº¡o phá»ng.,2025-06-13 14:31:35+07:00,2025-06-26 12:53:06+07:00,00:28,64.4K,983,53,32,60,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515333327289715988,7.357123714180172e+18,ALIEN FLAME (Extended Version),2013 videos,,False,['Beauty']
97,_milourking,56.8K,2M,7515333327289715988,Sáp x Bột tạo phồng.,2025-06-13 14:31:35+07:00,2025-06-28 01:02:18+07:00,00:28,65.3K,992,54,33,63,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515333327289715988,7.357123714180172e+18,ALIEN FLAME (Extended Version),2014 videos,,False,['Beauty']
98,_milourking,57K,2M,7515333327289715988,Sáp x Bột tạo phồng.,2025-06-13 14:31:35+07:00,2025-06-29 05:56:04+07:00,00:28,65.9K,998,53,33,63,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515333327289715988,7.357123714180172e+18,ALIEN FLAME (Extended Version),2017 videos,,False,['Beauty']
99,_milourking,56.7K,2M,7515660600094018836,Tráº£ lá»i,2025-06-14 11:41:35+07:00,2025-06-26 12:52:52+07:00,01:16,35.1K,1020,37,6,63,"milo, goclamdep, tocnamdep, hairstyle, duongtoc",https://www.tiktok.com/@_milourking/video/7515660600094018836,7.51566065389511e+18,nháº¡c ná»n - TÃ¹ng LÃ¢m ð¥,1 videos,TÃ¹ng LÃ¢m ð¥,True,['Beauty']
100,_milourking,56.8K,2M,7515660600094018836,Trả lời,2025-06-14 11:41:35+07:00,2025-06-28 01:02:02+07:00,01:16,35.8K,1037,37,6,64,"milo, goclamdep, tocnamdep, hairstyle, duongtoc",https://www.tiktok.com/@_milourking/video/7515660600094018836,7.51566065389511e+18,nhạc nền - Tùng Lâm 🥀,1 videos,Tùng Lâm 🥀,True,['Beauty']
101,_milourking,57K,2M,7515660600094018836,Trả lời,2025-06-14 11:41:35+07:00,2025-06-29 05:55:50+07:00,01:16,36.1K,1049,37,6,67,"milo, goclamdep, tocnamdep, hairstyle, duongtoc",https://www.tiktok.com/@_milourking/video/7515660600094018836,7.51566065389511e+18,nhạc nền - Tùng Lâm 🥀,1 videos,Tùng Lâm 🥀,True,['Beauty']
102,_milourking,56.7K,2M,7515724481919339783,Táº¡o kiá»u Side Part 7/3.,2025-06-14 15:49:28+07:00,2025-06-26 12:52:38+07:00,00:59,46.6K,1109,54,32,119,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515724481919339783,7.119098261067008e+18,Doja,473.7K videos,CentralCee,False,['Beauty']
103,_milourking,56.8K,2M,7515724481919339783,Tạo kiểu Side Part 7/3.,2025-06-14 15:49:28+07:00,2025-06-28 01:01:47+07:00,00:59,48K,1150,54,33,122,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515724481919339783,7.119098261067008e+18,Doja,473.7K videos,CentralCee,False,['Beauty']
104,_milourking,57K,2M,7515724481919339783,Tạo kiểu Side Part 7/3.,2025-06-14 15:49:28+07:00,2025-06-29 05:55:35+07:00,00:59,48.9K,1173,54,34,125,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515724481919339783,7.119098261067008e+18,Doja,473.8K videos,CentralCee,False,['Beauty']
105,_milourking,56.7K,2M,7515730346650963201,Textureeeee.,2025-06-14 16:12:14+07:00,2025-06-26 12:52:24+07:00,00:49,206.6K,5837,108,85,263,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515730346650963201,7.515730404431646e+18,nháº¡c ná»n - TÃ¹ng LÃ¢m ð¥,1 videos,TÃ¹ng LÃ¢m ð¥,True,['Beauty']
106,_milourking,56.8K,2M,7515730346650963201,Textureeeee.,2025-06-14 16:12:14+07:00,2025-06-28 01:01:29+07:00,00:49,212.4K,5989,106,90,269,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515730346650963201,7.515730404431646e+18,nhạc nền - Tùng Lâm 🥀,1 videos,Tùng Lâm 🥀,True,['Beauty']
107,_milourking,57K,2M,7515730346650963201,Textureeeee.,2025-06-14 16:12:14+07:00,2025-06-29 05:55:21+07:00,00:49,217K,6090,107,90,271,"milo, goclamdep, tocnamdep, hairstyle",https://www.tiktok.com/@_milourking/video/7515730346650963201,7.515730404431646e+18,nhạc nền - Tùng Lâm 🥀,1 videos,Tùng Lâm 🥀,True,['Beauty']
108,_nhpa92_,89.3K,1.4M,7513114514481581320,NÃ o má»i dÃ i láº¡i ÄÃ¢y. Cháº¯c tá»i táº¿t luÃ´n.,2025-06-07 15:01:28+07:00,2025-06-26 19:51:52+07:00,0,36.4K,110,5,Share,3,,https://www.tiktok.com/@_nhpa92_/photo/7513114514481581320,6.928536458873539e+18,Bass Down Low,12.6K videos,Tinie,False,['Beauty']
109,_nhpa92_,89.6K,1.4M,7513114514481581320,Nào mới dài lại đây. Chắc tới tết luôn.,2025-06-07 15:01:28+07:00,2025-06-28 14:44:32+07:00,0,36.9K,114,5,Share,3,,https://www.tiktok.com/@_nhpa92_/photo/7513114514481581320,6.928536458873539e+18,Bass Down Low,13.3K videos,Tinie,False,['Beauty']
110,_nhpa92_,89.6K,1.4M,7513114514481581320,Nào mới dài lại đây. Chắc tới tết luôn.,2025-06-07 15:01:28+07:00,2025-06-29 10:41:22+07:00,0,37.1K,114,5,Share,3,,https://www.tiktok.com/@_nhpa92_/photo/7513114514481581320,6.928536458873539e+18,Bass Down Low,13.5K videos,Tinie,False,['Beauty']
111,_nhpa92_,89.3K,1.4M,7513129083765591303,"Ai Äá»i láº¡i Äáº·t mÃ¬nh ngang hÃ ng vs ba máº¹ nuÃ´i dÆ°á»¡ng ngÆ°á»i ta, trá»i.",2025-06-07 15:58:00+07:00,2025-06-26 19:51:39+07:00,00:14,52.6K,342,14,8,17,,https://www.tiktok.com/@_nhpa92_/video/7513129083765591303,7.513129116678311e+18,nháº¡c ná»n - Nie,1 videos,Nie,True,['Beauty']
112,_nhpa92_,89.6K,1.4M,7513129083765591303,"Ai đời lại đặt mình ngang hàng vs ba mẹ nuôi dưỡng người ta, trời.",2025-06-07 15:58:00+07:00,2025-06-28 14:44:18+07:00,00:14,53.4K,352,14,8,17,,https://www.tiktok.com/@_nhpa92_/video/7513129083765591303,7.513129116678311e+18,nhạc nền - Nie,1 videos,Nie,True,['Beauty']
113,_nhpa92_,89.6K,1.4M,7513129083765591303,"Ai đời lại đặt mình ngang hàng vs ba mẹ nuôi dưỡng người ta, trời.",2025-06-07 15:58:00+07:00,2025-06-29 10:41:00+07:00,00:14,53.6K,352,14,8,17,,https://www.tiktok.com/@_nhpa92_/video/7513129083765591303,7.513129116678311e+18,nhạc nền - Nie,1 videos,Nie,True,['Beauty']
114,_nhpa92_,89.3K,1.4M,7513131650117553426,Tráº£ lá»i,2025-06-07 16:07:57+07:00,2025-06-26 19:51:25+07:00,00:48,525.3K,11.9K,370,352,3977,,https://www.tiktok.com/@_nhpa92_/video/7513131650117553426,7.405116643943762e+18,,,,False,['Beauty']
115,_nhpa92_,89.6K,1.4M,7513131650117553426,Trả lời,2025-06-07 16:07:57+07:00,2025-06-28 14:44:05+07:00,00:48,527.8K,12K,372,355,3982,,https://www.tiktok.com/@_nhpa92_/video/7513131650117553426,7.405116643943762e+18,,,,False,['Beauty']
116,_nhpa92_,89.6K,1.4M,7513131650117553426,Trả lời,2025-06-07 16:07:57+07:00,2025-06-29 10:40:41+07:00,00:48,529K,12K,375,355,3986,,https://www.tiktok.com/@_nhpa92_/video/7513131650117553426,7.405116643943762e+18,,,,False,['Beauty']
117,_nhpa92_,89.3K,1.4M,7513468578562166034,Live,2025-06-08 13:55:25+07:00,2025-06-26 19:51:09+07:00,00:15,46.6K,122,5,1,3,,https://www.tiktok.com/@_nhpa92_/video/7513468578562166034,7.486597087015751e+18,Everyone who used this sound is gay or lesbian,61.5K videos,ð°ð¼,False,['Beauty']
118,_nhpa92_,89.6K,1.4M,7513468578562166034,Live,2025-06-08 13:55:25+07:00,2025-06-28 14:43:51+07:00,00:15,47.3K,124,5,1,3,,https://www.tiktok.com/@_nhpa92_/video/7513468578562166034,7.486597087015751e+18,Everyone who used this sound is gay or lesbian,63.7K videos,🇰🇼,False,['Beauty']
119,_nhpa92_,89.6K,1.4M,7513468578562166034,Live,2025-06-08 13:55:25+07:00,2025-06-29 10:40:21+07:00,00:15,47.5K,124,5,1,3,,https://www.tiktok.com/@_nhpa92_/video/7513468578562166034,7.486597087015751e+18,Everyone who used this sound is gay or lesbian,64.8K videos,🇰🇼,False,['Beauty']
120,_nhpa92_,89.3K,1.4M,7519842117334748423,"Cháº¯c Äá»i sÃ i loáº¡i Äa chá»©c nÄng , bÃ´i colagen luÃ´n cho dá» khá»i bÃ´i re tÄng sinh lm gÃ¬",2025-06-25 18:08:00+07:00,2025-06-26 19:45:19+07:00,00:31,26.9K,583,35,15,32,j4f,https://www.tiktok.com/@_nhpa92_/video/7519842117334748423,7.519842143142661e+18,nháº¡c ná»n - Nie,1 videos,Nie,True,['Beauty']
121,_nhpa92_,89.6K,1.4M,7519842117334748423,"Chắc đổi sài loại đa chức năng , bôi colagen luôn cho dễ khỏi bôi re tăng sinh lm gì",2025-06-25 18:08:00+07:00,2025-06-28 14:37:59+07:00,00:31,51.4K,1098,55,37,59,j4f,https://www.tiktok.com/@_nhpa92_/video/7519842117334748423,7.519842143142661e+18,nhạc nền - Nie,1 videos,Nie,True,['Beauty']
122,_nhpa92_,89.6K,1.4M,7519842117334748423,"Chắc đổi sài loại đa chức năng , bôi colagen luôn cho dễ khỏi bôi re tăng sinh lm gì",2025-06-25 18:08:00+07:00,2025-06-29 10:32:58+07:00,00:31,58.9K,1266,57,43,71,j4f,https://www.tiktok.com/@_nhpa92_/video/7519842117334748423,7.519842143142661e+18,nhạc nền - Nie,1 videos,Nie,True,['Beauty']
123,_pghihi,1.1M,25M,7488703779198471429,CÃ¡ch tui hay lÃ m tÃ³c nÃ¨,2025-04-02 20:15:21+07:00,2025-06-26 10:40:23+07:00,01:23,822.6K,31.6K,165,188,1376,"unove, duongtoc, cuhanhtay",https://www.tiktok.com/@_pghihi/video/7488703779198471429,7.488703760542977e+18,nháº¡c ná»n - cá»§ hÃ nh tÃ¢y,2 videos,cá»§ hÃ nh tÃ¢y,True,['Beauty']
124,_pghihi,1.1M,25.1M,7488703779198471429,Cách tui hay làm tóc nè,2025-04-02 20:15:21+07:00,2025-06-27 22:05:03+07:00,01:23,829.1K,31.7K,167,191,1381,"unove, duongtoc, cuhanhtay",https://www.tiktok.com/@_pghihi/video/7488703779198471429,7.488703760542977e+18,nhạc nền - củ hành tây,2 videos,củ hành tây,True,['Beauty']
125,_pghihi,1.1M,25.2M,7488703779198471429,Cách tui hay làm tóc nè,2025-04-02 20:15:21+07:00,2025-06-29 02:07:47+07:00,01:23,832.9K,31.7K,167,191,1386,"unove, duongtoc, cuhanhtay",https://www.tiktok.com/@_pghihi/video/7488703779198471429,7.488703760542977e+18,nhạc nền - củ hành tây,2 videos,củ hành tây,True,['Beauty']
126,_pghihi,1.1M,25M,7489083344374877495,Mua táº·ng ngta liá»n Äii,2025-04-03 20:48:15+07:00,2025-06-26 10:40:09+07:00,00:57,1.1M,50.5K,267,441,2444,cuhanhtay,https://www.tiktok.com/@_pghihi/video/7489083344374877495,7.446270015944411e+18,SOFT LOVE,1.1M videos,,False,['Beauty']
127,_pghihi,1.1M,25.1M,7489083344374877495,Mua tặng ngta liền đii,2025-04-03 20:48:15+07:00,2025-06-27 22:04:47+07:00,00:57,1.1M,50.5K,268,441,2449,cuhanhtay,https://www.tiktok.com/@_pghihi/video/7489083344374877495,7.446270015944411e+18,SOFT LOVE,1.1M videos,,False,['Beauty']
128,_pghihi,1.1M,25.2M,7489083344374877495,Mua tặng ngta liền đii,2025-04-03 20:48:15+07:00,2025-06-29 02:07:29+07:00,00:57,1.1M,50.6K,269,442,2451,cuhanhtay,https://www.tiktok.com/@_pghihi/video/7489083344374877495,7.446270015944411e+18,SOFT LOVE,1.1M videos,,False,['Beauty']
129,_pghihi,1.1M,25M,7491295945074822421,Chá»¯a lÃ nh cÃ¹ng ÄÃ n em,2025-04-09 19:54:16+07:00,2025-06-26 10:39:55+07:00,02:18,3.6M,269.1K,1389,2005,10.1K,cuhanhtay,https://www.tiktok.com/@_pghihi/video/7491295945074822421,7.491296194069646e+18,nháº¡c ná»n - cá»§ hÃ nh tÃ¢y,2 videos,cá»§ hÃ nh tÃ¢y,True,['Beauty']
130,_pghihi,1.1M,25.1M,7491295945074822421,Chữa lành cùng đàn em,2025-04-09 19:54:16+07:00,2025-06-27 22:04:33+07:00,02:18,3.6M,270.7K,1403,2013,10.2K,cuhanhtay,https://www.tiktok.com/@_pghihi/video/7491295945074822421,7.491296194069646e+18,nhạc nền - củ hành tây,2 videos,củ hành tây,True,['Beauty']
